country,region,year,co2_emissions_capita,gdp_capita,lifeexpectancy,population
Antigua and Barbuda,Latin America & Caribbean ,1980,2.31169481936475,6371.97774644335,68.482,61865
Antigua and Barbuda,Latin America & Caribbean ,1981,1.72076051779935,6622.02094646504,68.818,61800
Antigua and Barbuda,Latin America & Caribbean ,1982,4.74853914760679,6618.70671185143,69.156,61779
Antigua and Barbuda,Latin America & Caribbean ,1983,1.36502824218687,6972.83227808439,69.491,61787
Antigua and Barbuda,Latin America & Caribbean ,1984,2.37400058265627,7681.74469821619,69.82,61786
Antigua and Barbuda,Latin America & Caribbean ,1985,4.03580099051565,8268.921407629,70.137,61786
Antigua and Barbuda,Latin America & Caribbean ,1986,4.03789228228131,9224.11438112467,70.44,61754
Antigua and Barbuda,Latin America & Caribbean ,1987,4.45622761961858,9841.23461305883,70.728,61717
Antigua and Barbuda,Latin America & Caribbean ,1988,4.63042528047142,10345.2333490953,71.004,61771
Antigua and Barbuda,Latin America & Caribbean ,1989,4.61272739001419,10846.9762619047,71.267,62008
Antigua and Barbuda,Latin America & Caribbean ,1990,4.51572095701126,11080.7257314929,71.52,62528
Antigua and Barbuda,Latin America & Caribbean ,1991,4.22445436899332,11172.0328868306,71.765,63367
Antigua and Barbuda,Latin America & Caribbean ,1992,4.0952366180143,11107.9158407469,72.006,64471
Antigua and Barbuda,Latin America & Caribbean ,1993,4.12542378034875,11462.2294094723,72.247,65777
Antigua and Barbuda,Latin America & Caribbean ,1994,3.98325992500446,11967.8338837518,72.489,67204
Antigua and Barbuda,Latin America & Caribbean ,1995,4.00502402795981,11201.7401347059,72.732,68670
Antigua and Barbuda,Latin America & Caribbean ,1996,4.18052527325325,11685.82371555,72.977,70173
Antigua and Barbuda,Latin America & Caribbean ,1997,4.29582728996988,12062.0075991371,73.222,71704
Antigua and Barbuda,Latin America & Caribbean ,1998,4.35689118321862,12370.4666561761,73.465,73224
Antigua and Barbuda,Latin America & Caribbean ,1999,4.41961057396149,12580.0374687348,73.705,74674
Antigua and Barbuda,Latin America & Caribbean ,2000,4.53454535887182,13184.9092406389,73.94,76016
Antigua and Barbuda,Latin America & Caribbean ,2001,4.51179868414236,12337.6049119586,74.171,77212
Antigua and Barbuda,Latin America & Caribbean ,2002,4.73040424037295,12291.5492619209,74.395,78295
Antigua and Barbuda,Latin America & Caribbean ,2003,5.08663303909205,12870.947706353,74.613,79300
Antigua and Barbuda,Latin America & Caribbean ,2004,5.24926558454491,13433.7813762756,74.821,80336
Antigua and Barbuda,Latin America & Caribbean ,2005,5.26654391456454,14097.096665718,75.019,81465
Antigua and Barbuda,Latin America & Caribbean ,2006,5.36500048365254,15653.3747162831,75.204,82704
Antigua and Barbuda,Latin America & Caribbean ,2007,5.5860804988932,16833.7045173582,75.376,84026
Antigua and Barbuda,Latin America & Caribbean ,2008,5.62522102649976,16558.4579093215,75.535,85397
Antigua and Barbuda,Latin America & Caribbean ,2009,5.8759251147027,14327.3108496645,75.683,86746
Antigua and Barbuda,Latin America & Caribbean ,2010,5.95697959740083,13049.2570545735,75.823,88028
Antigua and Barbuda,Latin America & Caribbean ,2011,5.75196351943352,12618.0791316619,75.956,89253
Antigua and Barbuda,Latin America & Caribbean ,2012,5.80009733544227,12876.8892883551,76.087,90409
Antigua and Barbuda,Latin America & Caribbean ,2013,5.72993793435028,12644.6890235017,76.218,91516
Antigua and Barbuda,Latin America & Caribbean ,2014,5.70480326699942,12976.3314609289,76.349,92562
Antigua and Barbuda,Latin America & Caribbean ,2015,5.83954641643332,13328.1466479391,76.483,93566
Antigua and Barbuda,Latin America & Caribbean ,2016,5.89655865519904,13917.9511172561,76.617,94527
Antigua and Barbuda,Latin America & Caribbean ,2017,NA,14220.5021076325,76.752,95426
Antigua and Barbuda,Latin America & Caribbean ,2018,NA,15134.8841569088,76.885,96286
Antigua and Barbuda,Latin America & Caribbean ,2019,NA,15703.028475991,NA,97118
Australia,East Asia & Pacific,1960,8.58293664258675,19378.3707946897,70.8170731707317,10276477
Australia,East Asia & Pacific,1961,8.64156901650291,19468.8178179858,70.9731707317073,10483000
Australia,East Asia & Pacific,1962,8.83568804691864,19245.6202628193,70.9424390243903,10742000
Australia,East Asia & Pacific,1963,9.2264399086758,20053.3637890905,70.9117073170732,10950000
Australia,East Asia & Pacific,1964,9.75907343064386,21035.9183111766,70.8809756097561,11167000
Australia,East Asia & Pacific,1965,10.6223213909378,21861.9575878088,70.850243902439,11388000
Australia,East Asia & Pacific,1966,10.3280924384173,21877.5774112563,70.819512195122,11651000
Australia,East Asia & Pacific,1967,10.9556247987118,22964.7001362559,70.8692682926829,11799000
Australia,East Asia & Pacific,1968,11.2101677075527,23712.9087182672,70.9190243902439,12009000
Australia,East Asia & Pacific,1969,11.6005543504852,24857.5440894284,70.9687804878049,12263000
Australia,East Asia & Pacific,1970,11.8028905412969,26120.6494734321,71.0185365853659,12507000
Australia,East Asia & Pacific,1971,11.8091175697612,26263.4896717793,71.0682926829268,12937000
Australia,East Asia & Pacific,1972,11.9516315549822,26794.0220186405,71.4575609756098,13177000
Australia,East Asia & Pacific,1973,12.7796868460389,27077.1153049505,71.8468292682927,13380000
Australia,East Asia & Pacific,1974,12.559668731327,27483.6869545714,72.2360975609756,13723000
Australia,East Asia & Pacific,1975,12.6598998056575,27513.8685051962,72.6253658536586,13893000
Australia,East Asia & Pacific,1976,12.4167917765268,27944.2336293778,73.0146341463415,14033000
Australia,East Asia & Pacific,1977,13.2318961386697,28625.1942438694,73.3443902439024,14192000
Australia,East Asia & Pacific,1978,14.069858615406,28547.9825448817,73.6741463414634,14358000
Australia,East Asia & Pacific,1979,14.1290919801571,29383.0735686274,74.0039024390244,14514000
Australia,East Asia & Pacific,1980,15.0249160087122,29907.7863463789,74.3336585365854,14692000
Australia,East Asia & Pacific,1981,15.4325008374087,30419.5325316349,74.6634146341463,14927000
Australia,East Asia & Pacific,1982,15.4249318091975,30912.2222181387,74.9048780487805,15178000
Australia,East Asia & Pacific,1983,14.6400841303923,29850.1943253301,75.1463414634146,15369000
Australia,East Asia & Pacific,1984,15.2209752959341,30866.2518242285,75.3878048780488,15544000
Australia,East Asia & Pacific,1985,15.3084102043407,32045.3160169279,75.6292682926829,15758000
Australia,East Asia & Pacific,1986,14.9805731533736,32797.0946430137,75.8707317073171,16018400
Australia,East Asia & Pacific,1987,15.7469578022492,33126.7927129807,76.1517073170732,16263900
Australia,East Asia & Pacific,1988,15.7961677816625,34460.0365303649,76.4326829268293,16532200
Australia,East Asia & Pacific,1989,16.5198629151204,35191.1144375945,76.7136585365854,16814400
Australia,East Asia & Pacific,1990,15.4528816707784,35912.2092359937,76.9946341463415,17065100
Australia,East Asia & Pacific,1991,15.1279662115251,35316.5370122119,77.2756097560976,17284000
Australia,East Asia & Pacific,1992,15.3177685052872,35034.5326599405,77.3780487804878,17495000
Australia,East Asia & Pacific,1993,15.7014518027962,36091.3889821234,77.8780487804878,17667000
Australia,East Asia & Pacific,1994,15.5765862783534,37133.6484007101,77.8780487804878,17855000
Australia,East Asia & Pacific,1995,15.5965188136344,38095.1295333831,77.8292682926829,18072000
Australia,East Asia & Pacific,1996,16.5018003932063,39056.181021017,78.0780487804878,18311000
Australia,East Asia & Pacific,1997,16.5142732084031,40153.6122516886,78.4804878048781,18517000
Australia,East Asia & Pacific,1998,16.9356958473625,41555.9443532478,78.6317073170732,18711000
Australia,East Asia & Pacific,1999,17.1902976857233,43168.2924609306,78.9317073170732,18926000
Australia,East Asia & Pacific,2000,17.2006098261369,44334.3929341041,79.2341463414634,19153000
Australia,East Asia & Pacific,2001,16.7333674341936,44585.1985160971,79.6341463414634,19413000
Australia,East Asia & Pacific,2002,17.3704517744283,45806.6944747073,79.9365853658537,19651400
Australia,East Asia & Pacific,2003,16.9019589452838,46595.9009195353,80.2390243902439,19895400
Australia,East Asia & Pacific,2004,17.0265153472381,47926.7486611411,80.490243902439,20127400
Australia,East Asia & Pacific,2005,17.1697114460549,48813.8877630783,80.8414634146341,20394800
Australia,East Asia & Pacific,2006,17.6513983061083,49443.225533311,81.0414634146342,20697900
Australia,East Asia & Pacific,2007,17.8652600395629,51024.2411265745,81.2926829268293,20827600
Australia,East Asia & Pacific,2008,18.1608756564953,51841.2730313421,81.3951219512195,21249200
Australia,East Asia & Pacific,2009,18.2001819589981,51767.3778350805,81.5439024390244,21691700
Australia,East Asia & Pacific,2010,17.7408450531619,52022.1255961876,81.6951219512195,22031750
Australia,East Asia & Pacific,2011,17.5388777559057,52567.7772438131,81.8951219512195,22340024
Australia,East Asia & Pacific,2012,17.0729046803908,53682.0472210506,82.0463414634146,22733465
Australia,East Asia & Pacific,2013,16.0980528948105,54129.9390516228,82.1487804878049,23128129
Australia,East Asia & Pacific,2014,15.3911090819668,54679.420178522,82.3,23475686
Australia,East Asia & Pacific,2015,15.3397835782213,55079.8921159501,82.4,23815995
Australia,East Asia & Pacific,2016,15.5392204599852,55728.6844626056,82.4487804878049,24190907
Australia,East Asia & Pacific,2017,NA,56095.1863203728,82.5,24601860
Australia,East Asia & Pacific,2018,NA,56864.3323797642,82.7487804878049,24982688
Australia,East Asia & Pacific,2019,NA,57071.1682951365,NA,25364307
Austria,Europe & Central Asia,1960,4.37331882803344,13031.0317692215,68.5856097560976,7047539
Austria,Europe & Central Asia,1961,4.49636164096378,13677.4644013835,69.5773170731707,7086299
Austria,Europe & Central Asia,1962,4.75536167309783,13953.9501954416,69.309512195122,7129864
Austria,Europe & Central Asia,1963,5.15519374743844,14438.3568543653,69.4436585365854,7175811
Austria,Europe & Central Asia,1964,5.39100398806667,15220.8199272257,69.9219512195122,7223801
Austria,Europe & Central Asia,1965,5.25219653332625,15648.5269132562,69.7221951219512,7270889
Austria,Europe & Central Asia,1966,5.36172468262373,16416.0056301174,70.0458536585366,7322066
Austria,Europe & Central Asia,1967,5.41773672705347,16783.8899182416,69.9178048780488,7376998
Austria,Europe & Central Asia,1968,5.71111010419798,17443.7052192203,70.0575609756098,7415403
Austria,Europe & Central Asia,1969,6.00632517835173,18474.5402685695,69.8331707317073,7441055
Austria,Europe & Central Asia,1970,6.78880730716105,19573.8671463957,69.9146341463415,7467086
Austria,Europe & Central Asia,1971,6.95365191197046,20483.4535598112,70.1146341463415,7500482
Austria,Europe & Central Asia,1972,7.448516814438,21628.9664017571,70.4634146341463,7544201
Austria,Europe & Central Asia,1973,7.93086698527507,22561.3707979535,71.0146341463415,7586115
Austria,Europe & Central Asia,1974,7.5626972782607496,23410.8905853717,71.0121951219512,7599038
Austria,Europe & Central Asia,1975,7.1768448547237,23387.7066979738,71.1146341463415,7578903
Austria,Europe & Central Asia,1976,7.72125001239174,24501.7496582501,71.5658536585366,7565525
Austria,Europe & Central Asia,1977,7.42806328393075,25736.5515508775,71.9146341463415,7568430
Austria,Europe & Central Asia,1978,7.60137180396718,25703.1377080491,72.0121951219512,7562305
Austria,Europe & Central Asia,1979,8.15884640220944,27126.1785268963,72.3121951219512,7549425
Austria,Europe & Central Asia,1980,6.92847899968117,27595.8351099017,72.4634146341463,7549433
Austria,Europe & Central Asia,1981,7.41616061389589,27485.8325124757,72.8121951219512,7568710
Austria,Europe & Central Asia,1982,7.11212494091738,28018.5412476123,72.9609756097561,7574140
Austria,Europe & Central Asia,1983,6.87437327341902,28898.2192222307,73.0121951219512,7561910
Austria,Europe & Central Asia,1984,7.21427866724751,28914.8569636945,73.6121951219512,7561434
Austria,Europe & Central Asia,1985,7.23076635313884,29623.4345208073,73.8146341463415,7564985
Austria,Europe & Central Asia,1986,7.14430485162476,30285.9335797815,74.3170731707317,7569794
Austria,Europe & Central Asia,1987,7.62341981462749,30677.5443992108,74.7682926829268,7574586
Austria,Europe & Central Asia,1988,7.03203069825559,31643.8093803121,75.2170731707317,7585317
Austria,Europe & Central Asia,1989,7.10244899742991,32726.0598533404,75.2658536585366,7619567
Austria,Europe & Central Asia,1990,7.52709677839499,33888.9960300827,75.5682926829269,7677850
Austria,Europe & Central Asia,1991,7.95875493285463,34707.0716937124,75.6170731707317,7754891
Austria,Europe & Central Asia,1992,7.24073473457566,35045.844759146,75.8170731707317,7840709
Austria,Europe & Central Asia,1993,7.23786039650462,34941.1438607923,76.0682926829268,7905633
Austria,Europe & Central Asia,1994,7.2040507714225,35643.0281541159,76.419512195122,7936118
Austria,Europe & Central Asia,1995,7.5385863453694,36537.9935189467,76.6682926829268,7948278
Austria,Europe & Central Asia,1996,7.9573591814165,37346.00747133,76.8707317073171,7959017
Austria,Europe & Central Asia,1997,7.88115610850898,38084.702501734,77.319512195122,7968041
Austria,Europe & Central Asia,1998,7.99893290395421,39405.4152181248,77.6707317073171,7976789
Austria,Europe & Central Asia,1999,7.75948322415358,40727.4844977123,77.8756097560976,7992324
Austria,Europe & Central Asia,2000,7.7719711726771,42001.210774577,78.1268292682927,8011566
Austria,Europe & Central Asia,2001,8.1914020043786,42370.9302536426,78.5756097560976,8042293
Austria,Europe & Central Asia,2002,8.29140244126515,42859.3299380524,78.6780487804878,8081957
Austria,Europe & Central Asia,2003,8.84757080132386,43052.602598004,78.6317073170732,8121423
Austria,Europe & Central Asia,2004,8.82785011587175,43956.5829032552,79.1804878048781,8171966
Austria,Europe & Central Asia,2005,8.97159019712247,44637.8560109729,79.3317073170732,8227829
Austria,Europe & Central Asia,2006,8.68561048907553,45951.7346365426,79.8804878048781,8268641
Austria,Europe & Central Asia,2007,8.36840284361846,47510.2937856663,80.1804878048781,8295487
Austria,Europe & Central Asia,2008,8.26909668646118,48053.4823567215,80.4317073170732,8321496
Austria,Europe & Central Asia,2009,7.52622282512615,46123.4911031965,80.3317073170732,8343323
Austria,Europe & Central Asia,2010,8.07858558548648,46858.0432733717,80.5804878048781,8363404
Austria,Europe & Central Asia,2011,7.75337809294318,48065.3165411898,80.9829268292683,8391643
Austria,Europe & Central Asia,2012,7.393167086418,48172.2381151452,80.9365853658537,8429991
Austria,Europe & Central Asia,2013,7.37393740411799,47901.366129632,81.1365853658537,8479823
Austria,Europe & Central Asia,2014,6.89217966113277,47842.7489082353,81.490243902439,8546356
Austria,Europe & Central Asia,2015,7.08859223258845,47789.3850154389,81.190243902439,8642699
Austria,Europe & Central Asia,2016,7.03333570647299,48259.9375956173,81.6414634146342,8736668
Austria,Europe & Central Asia,2017,NA,49112.7328902854,81.6439024390244,8797566
Austria,Europe & Central Asia,2018,NA,50056.7378897051,81.6926829268293,8840521
Austria,Europe & Central Asia,2019,NA,50654.7301482217,NA,8877067
Azerbaijan,Europe & Central Asia,1990,NA,3167.06208817709,64.827,7159000
Azerbaijan,Europe & Central Asia,1991,NA,3096.44979581974,64.745,7271000
Azerbaijan,Europe & Central Asia,1992,7.61863709021945,2360.6146998036,64.731,7382000
Azerbaijan,Europe & Central Asia,1993,6.46458585723816,1787.94376282146,64.81,7495000
Azerbaijan,Europe & Central Asia,1994,5.5253585625905,1416.44236153429,64.991,7597000
Azerbaijan,Europe & Central Asia,1995,4.33741444372154,1234.99655955667,65.256,7685000
Azerbaijan,Europe & Central Asia,1996,4.02647275537808,1238.48136554173,65.573,7763000
Azerbaijan,Europe & Central Asia,1997,3.80302274104551,1297.73380928734,65.899,7838250
Azerbaijan,Europe & Central Asia,1998,4.0029756097561,1414.02228639608,66.207,7913000
Azerbaijan,Europe & Central Asia,1999,3.57983539507062,1505.39050127936,66.491,7982750
Azerbaijan,Europe & Central Asia,2000,3.66627102850185,1658.80529323061,66.763,8048600
Azerbaijan,Europe & Central Asia,2001,3.54710548377552,1808.95740069391,67.054,8111200
Azerbaijan,Europe & Central Asia,2002,3.62394434620868,1964.98632844986,67.391,8171950
Azerbaijan,Europe & Central Asia,2003,3.71816992749663,2149.23250460856,67.791,8234100
Azerbaijan,Europe & Central Asia,2004,3.86322963943899,2327.65185795531,68.249,8306500
Azerbaijan,Europe & Central Asia,2005,4.09180192686952,2948.20604828813,68.747,8391850
Azerbaijan,Europe & Central Asia,2006,4.6162998626916,3921.02755330664,69.259,8484550
Azerbaijan,Europe & Central Asia,2007,3.55534009998485,4863.98288042341,69.752,8581300
Azerbaijan,Europe & Central Asia,2008,4.05138348129721,5267.37198868499,70.201,8763400
Azerbaijan,Europe & Central Asia,2009,3.56566821757272,5642.50471548519,70.597,8947243
Azerbaijan,Europe & Central Asia,2010,3.38822587905988,5842.80578358576,70.938,9054332
